transaction_id,date,store_id,sku,quantity,unit_price,discount,revenue,cost,profit,profit_margin
TXN00023428,2024-08-12,ST007,SKU01026,1,1330.15,0.0,1330.15,632.57,697.58,52.44
TXN00023429,2024-08-12,ST001,SKU01006,1,619.04,0.0,619.04,462.81,156.23,25.24
TXN00023430,2024-08-12,ST005,SKU01042,1,883.5,0.0,883.5,423.02,460.48,52.12
TXN00023431,2024-08-12,ST003,SKU01024,1,299.38,0.0,299.38,198.27,101.11,33.77
TXN00023432,2024-08-12,ST006,SKU01048,1,105.29,0.0,105.29,74.1,31.19,29.62
TXN00023433,2024-08-12,ST003,SKU01002,1,650.43,0.0,650.43,497.09,153.34,23.58
TXN00023434,2024-08-12,ST005,SKU01004,2,1491.68,0.0,2983.36,1509.84,1473.52,49.39
TXN00023435,2024-08-12,ST001,SKU01015,1,1584.49,0.0,1584.49,699.74,884.75,55.84
TXN00023436,2024-08-12,ST007,SKU01020,1,1254.57,0.0,1254.57,788.81,465.76,37.13
TXN00023437,2024-08-12,ST004,SKU01021,1,1399.87,0.0,1399.87,787.07,612.8,43.78
TXN00023438,2024-08-12,ST004,SKU01029,1,1188.09,0.0,1188.09,480.1,707.99,59.59
TXN00023439,2024-08-12,ST004,SKU01024,1,299.38,0.0,299.38,198.27,101.11,33.77
TXN00023440,2024-08-12,ST002,SKU01007,1,1039.26,0.0,1039.26,739.06,300.2,28.89
TXN00023441,2024-08-12,ST001,SKU01044,1,1114.07,0.0,1114.07,649.39,464.68,41.71
TXN00023442,2024-08-12,ST001,SKU01025,1,488.97,115.0,373.97,284.44,89.53,23.94
TXN00023443,2024-08-12,ST001,SKU01011,1,1216.52,303.28,913.24,589.09,324.15,35.49
TXN00023444,2024-08-12,ST004,SKU01032,1,1792.95,0.0,1792.95,771.62,1021.33,56.96
TXN00023445,2024-08-12,ST005,SKU01028,1,670.72,0.0,670.72,305.85,364.87,54.4
TXN00023446,2024-08-12,ST007,SKU01002,1,650.43,0.0,650.43,497.09,153.34,23.58
TXN00023447,2024-08-12,ST002,SKU01048,1,105.29,0.0,105.29,74.1,31.19,29.62
TXN00023448,2024-08-12,ST007,SKU01007,1,1039.26,0.0,1039.26,739.06,300.2,28.89
TXN00023449,2024-08-12,ST003,SKU01048,2,105.29,24.14,162.3,148.2,14.1,8.69
TXN00023450,2024-08-12,ST003,SKU01031,2,1842.23,0.0,3684.46,1507.12,2177.34,59.1
TXN00023451,2024-08-12,ST005,SKU01015,1,1584.49,0.0,1584.49,699.74,884.75,55.84
TXN00023452,2024-08-12,ST006,SKU01029,1,1188.09,0.0,1188.09,480.1,707.99,59.59
TXN00023453,2024-08-12,ST006,SKU01024,1,299.38,0.0,299.38,198.27,101.11,33.77
TXN00023454,2024-08-12,ST003,SKU01014,1,433.74,0.0,433.74,178.39,255.35,58.87
TXN00023455,2024-08-12,ST003,SKU01050,1,348.6,0.0,348.6,158.4,190.2,54.56
TXN00023456,2024-08-12,ST007,SKU01027,1,1165.45,0.0,1165.45,559.68,605.77,51.98
TXN00023457,2024-08-12,ST005,SKU01041,1,230.85,0.0,230.85,155.17,75.68,32.78
TXN00023458,2024-08-12,ST005,SKU01020,1,1254.57,303.31,951.26,788.81,162.45,17.08
TXN00023459,2024-08-12,ST005,SKU01005,1,1010.22,0.0,1010.22,669.89,340.33,33.69
TXN00023460,2024-08-12,ST004,SKU01050,1,348.6,0.0,348.6,158.4,190.2,54.56
TXN00023461,2024-08-12,ST004,SKU01035,1,565.54,0.0,565.54,249.0,316.54,55.97
TXN00023462,2024-08-12,ST004,SKU01037,1,186.05,26.88,159.17,93.31,65.86,41.38
TXN00023463,2024-08-12,ST008,SKU01025,1,488.97,0.0,488.97,284.44,204.53,41.83
TXN00023464,2024-08-12,ST008,SKU01045,1,640.33,0.0,640.33,312.2,328.13,51.24
TXN00023465,2024-08-12,ST007,SKU01001,1,721.72,0.0,721.72,527.69,194.03,26.88
TXN00023466,2024-08-12,ST007,SKU01011,2,1216.52,0.0,2433.04,1178.18,1254.86,51.58
TXN00023467,2024-08-12,ST002,SKU01011,1,1216.52,0.0,1216.52,589.09,627.43,51.58
TXN00023468,2024-08-12,ST007,SKU01016,2,383.85,0.0,767.7,536.08,231.62,30.17
TXN00023469,2024-08-12,ST007,SKU01046,1,1770.73,0.0,1770.73,756.52,1014.21,57.28
TXN00023470,2024-08-12,ST004,SKU01012,1,922.91,0.0,922.91,582.95,339.96,36.84
TXN00023471,2024-08-12,ST006,SKU01042,1,883.5,0.0,883.5,423.02,460.48,52.12
TXN00023472,2024-08-12,ST006,SKU01048,1,105.29,0.0,105.29,74.1,31.19,29.62
TXN00023473,2024-08-12,ST006,SKU01031,1,1842.23,0.0,1842.23,753.56,1088.67,59.1
TXN00023474,2024-08-12,ST006,SKU01036,2,237.6,26.76,421.68,343.06,78.62,18.64
TXN00023475,2024-08-12,ST007,SKU01022,1,723.97,0.0,723.97,548.5,175.47,24.24
TXN00023476,2024-08-12,ST008,SKU01020,1,1254.57,0.0,1254.57,788.81,465.76,37.13
TXN00023477,2024-08-12,ST004,SKU01014,1,433.74,0.0,433.74,178.39,255.35,58.87
TXN00023478,2024-08-12,ST007,SKU01003,1,973.71,258.35,715.36,632.44,82.92,11.59
TXN00023479,2024-08-12,ST007,SKU01031,2,1842.23,0.0,3684.46,1507.12,2177.34,59.1
TXN00023480,2024-08-12,ST007,SKU01013,1,139.33,0.0,139.33,104.16,35.17,25.24
TXN00023481,2024-08-12,ST004,SKU01021,1,1399.87,0.0,1399.87,787.07,612.8,43.78
TXN00023482,2024-08-12,ST008,SKU01026,1,1330.15,0.0,1330.15,632.57,697.58,52.44
TXN00023483,2024-08-12,ST007,SKU01030,1,1266.1,0.0,1266.1,541.76,724.34,57.21
TXN00023484,2024-08-12,ST007,SKU01009,1,47.67,0.0,47.67,30.98,16.69,35.01
TXN00023485,2024-08-12,ST008,SKU01022,1,723.97,0.0,723.97,548.5,175.47,24.24
TXN00023486,2024-08-12,ST008,SKU01017,1,821.57,0.0,821.57,436.59,384.98,46.86
TXN00023487,2024-08-12,ST005,SKU01045,1,640.33,0.0,640.33,312.2,328.13,51.24
TXN00023488,2024-08-12,ST005,SKU01040,1,505.24,0.0,505.24,362.4,142.84,28.27
TXN00023489,2024-08-12,ST005,SKU01023,1,779.71,0.0,779.71,321.65,458.06,58.75
TXN00023490,2024-08-12,ST006,SKU01036,1,237.6,0.0,237.6,171.53,66.07,27.81
TXN00023491,2024-08-12,ST002,SKU01023,1,779.71,0.0,779.71,321.65,458.06,58.75
TXN00023492,2024-08-12,ST002,SKU01034,1,248.45,71.2,177.25,129.27,47.98,27.07
TXN00023493,2024-08-12,ST007,SKU01048,1,105.29,0.0,105.29,74.1,31.19,29.62
TXN00023494,2024-08-12,ST002,SKU01041,1,230.85,0.0,230.85,155.17,75.68,32.78
TXN00023495,2024-08-12,ST002,SKU01045,1,640.33,0.0,640.33,312.2,328.13,51.24
TXN00023496,2024-08-12,ST001,SKU01031,1,1842.23,0.0,1842.23,753.56,1088.67,59.1
TXN00023497,2024-08-12,ST001,SKU01035,2,565.54,0.0,1131.08,498.0,633.08,55.97
TXN00023498,2024-08-12,ST001,SKU01027,2,1165.45,0.0,2330.9,1119.36,1211.54,51.98
TXN00023499,2024-08-12,ST006,SKU01015,1,1584.49,0.0,1584.49,699.74,884.75,55.84
TXN00023500,2024-08-12,ST004,SKU01030,1,1266.1,362.8,903.3,541.76,361.54,40.02
TXN00023501,2024-08-12,ST004,SKU01045,1,640.33,0.0,640.33,312.2,328.13,51.24
TXN00023502,2024-08-12,ST005,SKU01032,3,1792.95,0.0,5378.85,2314.86,3063.99,56.96
TXN00023503,2024-08-12,ST001,SKU01036,2,237.6,0.0,475.2,343.06,132.14,27.81
TXN00023504,2024-08-12,ST001,SKU01028,1,670.72,0.0,670.72,305.85,364.87,54.4
TXN00023505,2024-08-12,ST004,SKU01024,2,299.38,0.0,598.76,396.54,202.22,33.77
TXN00023506,2024-08-12,ST004,SKU01018,1,113.32,0.0,113.32,70.62,42.7,37.68
TXN00023507,2024-08-12,ST003,SKU01027,1,1165.45,0.0,1165.45,559.68,605.77,51.98
TXN00023508,2024-08-12,ST003,SKU01023,2,779.71,0.0,1559.42,643.3,916.12,58.75
TXN00023509,2024-08-12,ST003,SKU01038,1,83.68,0.0,83.68,50.29,33.39,39.9
TXN00023510,2024-08-12,ST002,SKU01011,1,1216.52,0.0,1216.52,589.09,627.43,51.58
TXN00023511,2024-08-12,ST002,SKU01016,1,383.85,93.74,290.11,268.04,22.07,7.61
TXN00023512,2024-08-12,ST005,SKU01023,2,779.71,0.0,1559.42,643.3,916.12,58.75
TXN00023513,2024-08-12,ST002,SKU01039,1,912.06,107.54,804.52,441.7,362.82,45.1
TXN00023514,2024-08-12,ST002,SKU01012,1,922.91,0.0,922.91,582.95,339.96,36.84
TXN00023515,2024-08-12,ST003,SKU01007,1,1039.26,0.0,1039.26,739.06,300.2,28.89
TXN00023516,2024-08-12,ST003,SKU01036,1,237.6,45.39,192.21,171.53,20.68,10.76
TXN00023517,2024-08-12,ST003,SKU01035,1,565.54,0.0,565.54,249.0,316.54,55.97
TXN00023518,2024-08-12,ST005,SKU01048,1,105.29,0.0,105.29,74.1,31.19,29.62
TXN00023519,2024-08-12,ST005,SKU01004,1,1491.68,0.0,1491.68,754.92,736.76,49.39
TXN00023520,2024-08-12,ST002,SKU01006,1,619.04,0.0,619.04,462.81,156.23,25.24
TXN00023521,2024-08-12,ST007,SKU01050,1,348.6,0.0,348.6,158.4,190.2,54.56
TXN00023522,2024-08-12,ST008,SKU01008,1,293.96,0.0,293.96,129.92,164.04,55.8
TXN00023523,2024-08-12,ST006,SKU01047,1,1491.36,0.0,1491.36,652.74,838.62,56.23
TXN00023524,2024-08-12,ST003,SKU01032,1,1792.95,0.0,1792.95,771.62,1021.33,56.96
TXN00023525,2024-08-12,ST005,SKU01024,2,299.38,0.0,598.76,396.54,202.22,33.77
TXN00023526,2024-08-12,ST005,SKU01031,1,1842.23,0.0,1842.23,753.56,1088.67,59.1
TXN00023527,2024-08-12,ST002,SKU01002,1,650.43,0.0,650.43,497.09,153.34,23.58
TXN00023528,2024-08-12,ST006,SKU01005,1,1010.22,286.26,723.96,669.89,54.07,7.47
TXN00023529,2024-08-12,ST006,SKU01009,2,47.67,0.0,95.34,61.96,33.38,35.01
TXN00023530,2024-08-12,ST006,SKU01001,3,721.72,0.0,2165.16,1583.07,582.09,26.88
TXN00023531,2024-08-12,ST002,SKU01011,1,1216.52,0.0,1216.52,589.09,627.43,51.58
TXN00023532,2024-08-12,ST002,SKU01034,1,248.45,0.0,248.45,129.27,119.18,47.97
TXN00023533,2024-08-12,ST008,SKU01038,1,83.68,0.0,83.68,50.29,33.39,39.9
TXN00023534,2024-08-12,ST004,SKU01016,1,383.85,0.0,383.85,268.04,115.81,30.17
TXN00023535,2024-08-12,ST003,SKU01013,1,139.33,0.0,139.33,104.16,35.17,25.24
TXN00023536,2024-08-12,ST008,SKU01013,2,139.33,0.0,278.66,208.32,70.34,25.24
TXN00023537,2024-08-12,ST008,SKU01009,2,47.67,0.0,95.34,61.96,33.38,35.01
TXN00023538,2024-08-12,ST001,SKU01049,1,423.29,0.0,423.29,223.34,199.95,47.24
TXN00023539,2024-08-12,ST001,SKU01030,1,1266.1,344.86,921.24,541.76,379.48,41.19
TXN00023540,2024-08-12,ST001,SKU01016,2,383.85,58.49,650.72,536.08,114.64,17.62
TXN00023541,2024-08-12,ST005,SKU01017,1,821.57,0.0,821.57,436.59,384.98,46.86
TXN00023542,2024-08-12,ST003,SKU01024,1,299.38,0.0,299.38,198.27,101.11,33.77
TXN00023543,2024-08-12,ST004,SKU01020,1,1254.57,0.0,1254.57,788.81,465.76,37.13
TXN00023544,2024-08-12,ST001,SKU01011,2,1216.52,0.0,2433.04,1178.18,1254.86,51.58
TXN00023545,2024-08-12,ST003,SKU01032,1,1792.95,0.0,1792.95,771.62,1021.33,56.96
TXN00023546,2024-08-12,ST005,SKU01049,1,423.29,76.66,346.63,223.34,123.29,35.57
TXN00023547,2024-08-12,ST005,SKU01025,1,488.97,0.0,488.97,284.44,204.53,41.83
TXN00023548,2024-08-12,ST005,SKU01002,1,650.43,0.0,650.43,497.09,153.34,23.58
TXN00023549,2024-08-12,ST005,SKU01044,1,1114.07,0.0,1114.07,649.39,464.68,41.71
TXN00023550,2024-08-12,ST001,SKU01019,1,942.97,0.0,942.97,495.46,447.51,47.46
TXN00023551,2024-08-13,ST006,SKU01031,1,1842.23,0.0,1842.23,753.56,1088.67,59.1
TXN00023552,2024-08-13,ST006,SKU01030,2,1266.1,0.0,2532.2,1083.52,1448.68,57.21
TXN00023553,2024-08-13,ST001,SKU01027,1,1165.45,155.51,1009.94,559.68,450.26,44.58
TXN00023554,2024-08-13,ST008,SKU01003,1,973.71,0.0,973.71,632.44,341.27,35.05
TXN00023555,2024-08-13,ST008,SKU01014,1,433.74,0.0,433.74,178.39,255.35,58.87
TXN00023556,2024-08-13,ST008,SKU01011,1,1216.52,0.0,1216.52,589.09,627.43,51.58
TXN00023557,2024-08-13,ST006,SKU01042,1,883.5,0.0,883.5,423.02,460.48,52.12
TXN00023558,2024-08-13,ST001,SKU01014,1,433.74,0.0,433.74,178.39,255.35,58.87
TXN00023559,2024-08-13,ST001,SKU01028,1,670.72,0.0,670.72,305.85,364.87,54.4
TXN00023560,2024-08-13,ST002,SKU01042,1,883.5,0.0,883.5,423.02,460.48,52.12
TXN00023561,2024-08-13,ST004,SKU01005,1,1010.22,0.0,1010.22,669.89,340.33,33.69
TXN00023562,2024-08-13,ST008,SKU01038,1,83.68,11.39,72.29,50.29,22.0,30.43
TXN00023563,2024-08-13,ST007,SKU01021,1,1399.87,0.0,1399.87,787.07,612.8,43.78
TXN00023564,2024-08-13,ST006,SKU01031,2,1842.23,0.0,3684.46,1507.12,2177.34,59.1
TXN00023565,2024-08-13,ST006,SKU01000,1,974.86,0.0,974.86,641.3,333.56,34.22
TXN00023566,2024-08-13,ST004,SKU01015,1,1584.49,0.0,1584.49,699.74,884.75,55.84
TXN00023567,2024-08-13,ST002,SKU01010,1,257.81,59.83,197.98,110.38,87.6,44.25
TXN00023568,2024-08-13,ST002,SKU01045,1,640.33,0.0,640.33,312.2,328.13,51.24
TXN00023569,2024-08-13,ST007,SKU01046,1,1770.73,0.0,1770.73,756.52,1014.21,57.28
TXN00023570,2024-08-13,ST005,SKU01036,1,237.6,0.0,237.6,171.53,66.07,27.81
TXN00023571,2024-08-13,ST002,SKU01034,1,248.45,51.66,196.79,129.27,67.52,34.31
TXN00023572,2024-08-13,ST007,SKU01040,1,505.24,0.0,505.24,362.4,142.84,28.27
TXN00023573,2024-08-13,ST004,SKU01030,1,1266.1,0.0,1266.1,541.76,724.34,57.21
TXN00023574,2024-08-13,ST008,SKU01048,1,105.29,0.0,105.29,74.1,31.19,29.62
TXN00023575,2024-08-13,ST002,SKU01011,1,1216.52,225.79,990.73,589.09,401.64,40.54
TXN00023576,2024-08-13,ST002,SKU01049,1,423.29,0.0,423.29,223.34,199.95,47.24
TXN00023577,2024-08-13,ST007,SKU01032,1,1792.95,0.0,1792.95,771.62,1021.33,56.96
TXN00023578,2024-08-13,ST007,SKU01049,1,423.29,0.0,423.29,223.34,199.95,47.24
TXN00023579,2024-08-13,ST007,SKU01014,1,433.74,0.0,433.74,178.39,255.35,58.87
TXN00023580,2024-08-13,ST001,SKU01008,1,293.96,60.23,233.73,129.92,103.81,44.41
TXN00023581,2024-08-13,ST002,SKU01047,1,1491.36,266.18,1225.18,652.74,572.44,46.72
TXN00023582,2024-08-13,ST004,SKU01041,1,230.85,0.0,230.85,155.17,75.68,32.78
TXN00023583,2024-08-13,ST004,SKU01006,2,619.04,75.28,1087.52,925.62,161.9,14.89
TXN00023584,2024-08-13,ST004,SKU01031,1,1842.23,0.0,1842.23,753.56,1088.67,59.1
TXN00023585,2024-08-13,ST004,SKU01010,1,257.81,0.0,257.81,110.38,147.43,57.19
TXN00023586,2024-08-13,ST001,SKU01000,1,974.86,0.0,974.86,641.3,333.56,34.22
TXN00023587,2024-08-13,ST006,SKU01029,1,1188.09,0.0,1188.09,480.1,707.99,59.59
TXN00023588,2024-08-13,ST006,SKU01044,1,1114.07,0.0,1114.07,649.39,464.68,41.71
TXN00023589,2024-08-13,ST006,SKU01032,1,1792.95,0.0,1792.95,771.62,1021.33,56.96
TXN00023590,2024-08-13,ST001,SKU01047,1,1491.36,0.0,1491.36,652.74,838.62,56.23
TXN00023591,2024-08-13,ST001,SKU01026,1,1330.15,0.0,1330.15,632.57,697.58,52.44
TXN00023592,2024-08-13,ST003,SKU01029,1,1188.09,0.0,1188.09,480.1,707.99,59.59
TXN00023593,2024-08-13,ST003,SKU01008,1,293.96,0.0,293.96,129.92,164.04,55.8
TXN00023594,2024-08-13,ST004,SKU01044,1,1114.07,0.0,1114.07,649.39,464.68,41.71
TXN00023595,2024-08-13,ST004,SKU01004,1,1491.68,0.0,1491.68,754.92,736.76,49.39
TXN00023596,2024-08-13,ST005,SKU01039,1,912.06,0.0,912.06,441.7,470.36,51.57
TXN00023597,2024-08-13,ST005,SKU01018,1,113.32,0.0,113.32,70.62,42.7,37.68
TXN00023598,2024-08-13,ST005,SKU01025,1,488.97,0.0,488.97,284.44,204.53,41.83
TXN00023599,2024-08-13,ST002,SKU01004,1,1491.68,0.0,1491.68,754.92,736.76,49.39
TXN00023600,2024-08-13,ST002,SKU01010,1,257.81,0.0,257.81,110.38,147.43,57.19
TXN00023601,2024-08-13,ST002,SKU01004,1,1491.68,0.0,1491.68,754.92,736.76,49.39
TXN00023602,2024-08-13,ST004,SKU01043,1,404.24,0.0,404.24,286.67,117.57,29.08
TXN00023603,2024-08-13,ST006,SKU01017,1,821.57,0.0,821.57,436.59,384.98,46.86
TXN00023604,2024-08-13,ST006,SKU01017,2,821.57,145.17,1352.8,873.18,479.62,35.45
TXN00023605,2024-08-13,ST003,SKU01003,2,973.71,0.0,1947.42,1264.88,682.54,35.05
TXN00023606,2024-08-13,ST005,SKU01028,2,670.72,0.0,1341.44,611.7,729.74,54.4
TXN00023607,2024-08-13,ST004,SKU01024,1,299.38,0.0,299.38,198.27,101.11,33.77
TXN00023608,2024-08-13,ST005,SKU01047,1,1491.36,0.0,1491.36,652.74,838.62,56.23
TXN00023609,2024-08-13,ST008,SKU01017,1,821.57,0.0,821.57,436.59,384.98,46.86
TXN00023610,2024-08-13,ST008,SKU01012,1,922.91,0.0,922.91,582.95,339.96,36.84
TXN00023611,2024-08-13,ST005,SKU01015,1,1584.49,0.0,1584.49,699.74,884.75,55.84
TXN00023612,2024-08-13,ST005,SKU01047,1,1491.36,0.0,1491.36,652.74,838.62,56.23
TXN00023613,2024-08-13,ST008,SKU01041,1,230.85,0.0,230.85,155.17,75.68,32.78
TXN00023614,2024-08-13,ST006,SKU01011,1,1216.52,291.0,925.52,589.09,336.43,36.35
TXN00023615,2024-08-13,ST006,SKU01044,1,1114.07,0.0,1114.07,649.39,464.68,41.71
TXN00023616,2024-08-13,ST008,SKU01013,1,139.33,14.72,124.61,104.16,20.45,16.41
TXN00023617,2024-08-13,ST008,SKU01049,1,423.29,0.0,423.29,223.34,199.95,47.24
TXN00023618,2024-08-13,ST007,SKU01006,2,619.04,0.0,1238.08,925.62,312.46,25.24
TXN00023619,2024-08-13,ST006,SKU01013,1,139.33,0.0,139.33,104.16,35.17,25.24
TXN00023620,2024-08-13,ST004,SKU01005,1,1010.22,0.0,1010.22,669.89,340.33,33.69
TXN00023621,2024-08-13,ST007,SKU01014,1,433.74,0.0,433.74,178.39,255.35,58.87
TXN00023622,2024-08-13,ST007,SKU01025,1,488.97,0.0,488.97,284.44,204.53,41.83
TXN00023623,2024-08-13,ST007,SKU01030,1,1266.1,0.0,1266.1,541.76,724.34,57.21
TXN00023624,2024-08-13,ST006,SKU01023,1,779.71,0.0,779.71,321.65,458.06,58.75
TXN00023625,2024-08-13,ST005,SKU01024,1,299.38,0.0,299.38,198.27,101.11,33.77
TXN00023626,2024-08-13,ST005,SKU01031,1,1842.23,0.0,1842.23,753.56,1088.67,59.1
TXN00023627,2024-08-13,ST005,SKU01044,1,1114.07,0.0,1114.07,649.39,464.68,41.71
TXN00023628,2024-08-13,ST003,SKU01009,1,47.67,5.78,41.89,30.98,10.91,26.04
TXN00023629,2024-08-13,ST003,SKU01041,1,230.85,65.93,164.92,155.17,9.75,5.91
TXN00023630,2024-08-13,ST007,SKU01004,1,1491.68,0.0,1491.68,754.92,736.76,49.39
TXN00023631,2024-08-13,ST007,SKU01001,1,721.72,0.0,721.72,527.69,194.03,26.88
TXN00023632,2024-08-13,ST007,SKU01021,1,1399.87,0.0,1399.87,787.07,612.8,43.78
TXN00023633,2024-08-13,ST001,SKU01013,1,139.33,0.0,139.33,104.16,35.17,25.24
TXN00023634,2024-08-13,ST004,SKU01021,2,1399.87,0.0,2799.74,1574.14,1225.6,43.78
TXN00023635,2024-08-13,ST004,SKU01036,3,237.6,48.74,566.58,514.59,51.99,9.18
TXN00023636,2024-08-13,ST008,SKU01038,3,83.68,0.0,251.04,150.87,100.17,39.9
TXN00023637,2024-08-13,ST008,SKU01048,1,105.29,31.56,73.73,74.1,-0.37,-0.5
TXN00023638,2024-08-13,ST008,SKU01032,2,1792.95,0.0,3585.9,1543.24,2042.66,56.96
TXN00023639,2024-08-13,ST008,SKU01032,2,1792.95,0.0,3585.9,1543.24,2042.66,56.96
TXN00023640,2024-08-13,ST003,SKU01028,1,670.72,0.0,670.72,305.85,364.87,54.4
TXN00023641,2024-08-13,ST002,SKU01010,1,257.81,70.26,187.55,110.38,77.17,41.15
TXN00023642,2024-08-13,ST002,SKU01029,1,1188.09,0.0,1188.09,480.1,707.99,59.59
TXN00023643,2024-08-13,ST008,SKU01037,1,186.05,0.0,186.05,93.31,92.74,49.85
TXN00023644,2024-08-13,ST005,SKU01004,1,1491.68,0.0,1491.68,754.92,736.76,49.39
TXN00023645,2024-08-13,ST005,SKU01032,1,1792.95,0.0,1792.95,771.62,1021.33,56.96
TXN00023646,2024-08-13,ST005,SKU01024,1,299.38,37.3,262.08,198.27,63.81,24.35
TXN00023647,2024-08-13,ST002,SKU01004,2,1491.68,0.0,2983.36,1509.84,1473.52,49.39
TXN00023648,2024-08-13,ST003,SKU01006,2,619.04,0.0,1238.08,925.62,312.46,25.24
TXN00023649,2024-08-13,ST002,SKU01008,1,293.96,0.0,293.96,129.92,164.04,55.8
TXN00023650,2024-08-13,ST002,SKU01049,1,423.29,73.15,350.14,223.34,126.8,36.21
TXN00023651,2024-08-13,ST001,SKU01037,1,186.05,0.0,186.05,93.31,92.74,49.85
TXN00023652,2024-08-13,ST004,SKU01040,2,505.24,0.0,1010.48,724.8,285.68,28.27
TXN00023653,2024-08-13,ST004,SKU01010,2,257.81,0.0,515.62,220.76,294.86,57.19
TXN00023654,2024-08-13,ST005,SKU01042,1,883.5,0.0,883.5,423.02,460.48,52.12
TXN00023655,2024-08-13,ST001,SKU01047,1,1491.36,0.0,1491.36,652.74,838.62,56.23
TXN00023656,2024-08-13,ST001,SKU01029,1,1188.09,0.0,1188.09,480.1,707.99,59.59
TXN00023657,2024-08-13,ST002,SKU01028,2,670.72,0.0,1341.44,611.7,729.74,54.4
TXN00023658,2024-08-13,ST002,SKU01027,1,1165.45,0.0,1165.45,559.68,605.77,51.98
TXN00023659,2024-08-13,ST001,SKU01018,1,113.32,0.0,113.32,70.62,42.7,37.68
TXN00023660,2024-08-13,ST005,SKU01046,1,1770.73,0.0,1770.73,756.52,1014.21,57.28
TXN00023661,2024-08-13,ST005,SKU01048,3,105.29,0.0,315.87,222.3,93.57,29.62
TXN00023662,2024-08-13,ST007,SKU01005,1,1010.22,0.0,1010.22,669.89,340.33,33.69
TXN00023663,2024-08-13,ST003,SKU01024,3,299.38,0.0,898.14,594.81,303.33,33.77
TXN00023664,2024-08-13,ST008,SKU01023,1,779.71,0.0,779.71,321.65,458.06,58.75
TXN00023665,2024-08-13,ST008,SKU01035,1,565.54,0.0,565.54,249.0,316.54,55.97
TXN00023666,2024-08-13,ST005,SKU01023,1,779.71,0.0,779.71,321.65,458.06,58.75
TXN00023667,2024-08-13,ST007,SKU01009,1,47.67,0.0,47.67,30.98,16.69,35.01
TXN00023668,2024-08-13,ST006,SKU01012,2,922.91,0.0,1845.82,1165.9,679.92,36.84
TXN00023669,2024-08-13,ST002,SKU01012,2,922.91,0.0,1845.82,1165.9,679.92,36.84
TXN00023670,2024-08-13,ST002,SKU01041,1,230.85,45.58,185.27,155.17,30.1,16.25
TXN00023671,2024-08-13,ST007,SKU01049,1,423.29,108.81,314.48,223.34,91.14,28.98
TXN00023672,2024-08-13,ST004,SKU01038,2,83.68,0.0,167.36,100.58,66.78,39.9
TXN00023673,2024-08-13,ST003,SKU01018,1,113.32,0.0,113.32,70.62,42.7,37.68
TXN00023674,2024-08-13,ST003,SKU01005,1,1010.22,0.0,1010.22,669.89,340.33,33.69
TXN00023675,2024-08-13,ST005,SKU01001,1,721.72,0.0,721.72,527.69,194.03,26.88
TXN00023676,2024-08-13,ST005,SKU01037,1,186.05,0.0,186.05,93.31,92.74,49.85
TXN00023677,2024-08-13,ST002,SKU01036,1,237.6,0.0,237.6,171.53,66.07,27.81
TXN00023678,2024-08-13,ST002,SKU01032,1,1792.95,0.0,1792.95,771.62,1021.33,56.96
TXN00023679,2024-08-13,ST007,SKU01044,1,1114.07,0.0,1114.07,649.39,464.68,41.71
TXN00023680,2024-08-13,ST001,SKU01009,2,47.67,0.0,95.34,61.96,33.38,35.01
TXN00023681,2024-08-13,ST001,SKU01019,1,942.97,0.0,942.97,495.46,447.51,47.46
TXN00023682,2024-08-13,ST006,SKU01013,1,139.33,19.34,119.99,104.16,15.83,13.19
TXN00023683,2024-08-13,ST002,SKU01028,1,670.72,0.0,670.72,305.85,364.87,54.4
TXN00023684,2024-08-13,ST004,SKU01015,1,1584.49,0.0,1584.49,699.74,884.75,55.84
TXN00023685,2024-08-13,ST003,SKU01013,1,139.33,30.44,108.89,104.16,4.73,4.34
TXN00023686,2024-08-13,ST003,SKU01004,1,1491.68,0.0,1491.68,754.92,736.76,49.39
TXN00023687,2024-08-13,ST004,SKU01048,1,105.29,0.0,105.29,74.1,31.19,29.62
TXN00023688,2024-08-13,ST008,SKU01034,2,248.45,0.0,496.9,258.54,238.36,47.97
TXN00023689,2024-08-13,ST008,SKU01021,2,1399.87,0.0,2799.74,1574.14,1225.6,43.78
TXN00023690,2024-08-13,ST004,SKU01033,1,758.36,0.0,758.36,327.86,430.5,56.77
TXN00023691,2024-08-13,ST004,SKU01018,1,113.32,0.0,113.32,70.62,42.7,37.68
TXN00023692,2024-08-13,ST004,SKU01008,1,293.96,0.0,293.96,129.92,164.04,55.8
TXN00023693,2024-08-13,ST008,SKU01016,2,383.85,0.0,767.7,536.08,231.62,30.17
TXN00023694,2024-08-13,ST008,SKU01042,2,883.5,0.0,1767.0,846.04,920.96,52.12
TXN00023695,2024-08-13,ST004,SKU01021,3,1399.87,0.0,4199.61,2361.21,1838.4,43.78
TXN00023696,2024-08-13,ST004,SKU01028,1,670.72,0.0,670.72,305.85,364.87,54.4
TXN00023697,2024-08-13,ST002,SKU01014,1,433.74,0.0,433.74,178.39,255.35,58.87
TXN00023698,2024-08-13,ST002,SKU01044,1,1114.07,0.0,1114.07,649.39,464.68,41.71
TXN00023699,2024-08-13,ST004,SKU01022,1,723.97,0.0,723.97,548.5,175.47,24.24
TXN00023700,2024-08-13,ST006,SKU01003,1,973.71,0.0,973.71,632.44,341.27,35.05
